listing_id,id,date,reviewer_id,reviewer_name,comments
30320,339065,2011-06-27,716597,Jackie,We have just returned from a weekend stay at the above apt.  One of the main reasons we booked it was due to the french doors/terrace and view of street below.  Upon arrival there was scaffolding erected outside the building so when we opened the doors we were met with scaffolding and green mesh thus obstructing any view of the street.  I feel it was most unfair of the host not to mention this at the point of booking.  Location great but feel v. let down re above point.  We also had to drop off the keys ourselves the next morning to a place which was about 10 minutes walk which I felt was a bit poor.
30320,358581,2011-07-07,620645,Lora,"Upon getting there and calling the host to set up a time to meet for checking in, we were told that the building was under construction and we had a choice to move.  We opted to see the apartment first.  It was, in fact, under construction on the facade.  Our apartment, however, was not entirely the one shown in the pictures.  We did not have a view of the street with a balcony as shown - good from the standpoint that we wouldn't have been able to open the doors and enjoy the balcony anyways, bad from the standpoint of the fact that the pictures don't necessarily show the exact apartment that you might end up in.  The apartment that we were shown was of similar quality, however, so we were ok with staying instead of moving further from the center of the city.  It was hot and the air conditioner had a hard time keeping up, but we made do and used an extra fan.  Aside from that, the location was wonderful, and the host was very accommodating."
30320,375553,2011-07-16,197511,Christie,Dana was very nice and accomodating as we had train problems and arrived later than we had planned.  The apartment is in a perfect location.
30320,383253,2011-07-19,717347,Carlos,Great host. Excellent location. Fast and accurate response to all emails and calls minor problem with Internet easily resolve on Sunday morning!!! Higly recommended even while the building looks old and on renovation the whole apartment was new with all amenities. She even had a fan for the hot summer days and a portable air confitioner. Don't hesitate to take. Wonderful experience thanks Dana!!!
30320,452957,2011-08-17,729132,Bharat,"Excellent apartment in prime location. It is very much a home which feels welcoming. It is definitely spacious for the money value. Dana was extremely kind and let us in early when our bus arrived at eight in the morning. I would recommend this to all my friends. The only con is the A/C does take a while to cool. The portable A/C unit does not seal off the inside from the outside, so the cold air can leak. Yet to be fair, we were in the middle of the summer in Madrid. :)"
30320,502638,2011-09-05,923954,Jorge,"Although my stay was short I enjoyed it. The location is great, it is in the center of everything. Dana took the time to sit down and show us, on a map, where we could find places to eat, shop, and what is commonly visited. It was very easy getting here from the airport through public transportation. The metro train station is right around the corner from the apartment. I wish I would've had more time to spend here but I was satisfied with the place."
30320,542641,2011-09-18,508566,Amy,"This apartment was centrally located in a spot very easy to find and navigate the city!   Clean and the host was incredibly friendly, accomodating and a pleasure to meet, rent from.   A few things to note... during my stay the room required A/C due to the heat and required that a unit be set up in balcony entrance which meant that the doors had to remain open to the street.  This meant that I couldn't shut the street noise out to sleep and also that the apartment could not be locked if I wanted A/C.  I came in around 4pm to take a nap one of the days I was there and woke up to a construction man right at my balcony doors because there is also scaffolding on the building and construction happening.   This also meant that the apartment is technically accessible from the street whenever those balcony doors are open.  If you are single female traveler like myself, or have items that need to be secured I wouldn't recommend this spot.  I'm not sure what conditions are like in the winter (heating).   Also, no view from balcony since there is construction, scaffolding up (note)."
30320,580712,2011-09-29,1034239,Mary,"Dana's place is just as the pictures indicated. She met me right outside the subway exit near the apartment at the time we had planned. She showed me how all the keys worked and offered me the use of the washer in another apartment as I had been traveling two weeks and unable to do any laundry.The apartment was spotless and includes a full size refridge, small cooktop, microwave and a set of dishes, utensils and pans.<br/><br/>The BEST thing about this comfortable apartment is its location! Five minutes walking distance to Plaza Mayor, two minutes to Puerto del Sol and ten minutes walking to Prado (or take the subway just two minutes from the apartment). I liked the extra space and three people could fit comfortably.<br/><br/>She also set me up with the wifi and it worked perfectly all three days I was there. Dana also provided me with a map of the area and helped with directions to a couple of places.<br/><br/>I highly recommend this apartment!"
30320,592169,2011-10-03,819727,Lawrence,"I believe in being honest... so here goes !! <br/><br/>Our Stayed in Dana's apartment from Sept 30-Oct 2nd, 2011 was pleasant. We arrived earlier than our check in time; 1 pm. She accommodated us but allowing us to check in at 11 am instead. However, it seems to be in another apartment than the one I booked. I was not aware this was going to be the case. I was disappointed about that. There were too many beds in the place for our liking. It was an apartment for about 5-6 people. So you can imagine the clutter.  Also, I was looking forward to the balcony. There was construction going on, which we were not informed.  I find that Diana was a bit short with us. She seemed always be in a hurry. <br/><br/>The entire apartment was very clean and centrally located. We were able to walk everywhere. Diana provided my us with a map and some suggestions when touring the area. She also recommended some places to eat. We had one little issue with flushing the toilet. I called Diana, and she was there in 10 minutes. Upon our return later that night, it was fixed with no other issues. The kitchen was very clean and so was the refrigerator. Living and bedroom as well. There is also and old time elevator which was heaven for me!!!! There are a millions places to eat right outside the building. We went walking in the evenings into the night ... 3- 4 - 5 - 6 in the morning. One the door is locked you don't hear much from the outside.. <br/><br/>Will I rent from her again ... YES!!!! <br/><br/>Have fun in Madrid!!! "
30320,621395,2011-10-11,455774,Bryan,"Dana is a wonderful host. We planned to meet at the apartment, but were late getting for 45 minutes, Dana was there waiting for us with the keys and a warm introduction to the apartment. Perfect location, a 1 minute walk from the Sol Metro Station. Clean apartment was exactly as expected and a wonderful spot to spend 3-nights in Madrid."
30320,630039,2011-10-16,850485,Pauly & Norman,"Dana has a lovely, lovely place. It was super clean and very, very convenient. We took the Metro to the place and it was literally 3 mins walk from the station to her apartment. It's a great value for the location and comfort. I highly recommend this place. "
30320,687023,2011-11-02,250502,BCNguide,"The loction is perfect, right in the centre of Madrid, and the apartment was as shown in the photos with a lovely balcony (and no scaffolding:)<br/>It was more like a studio than one bedroom as there is no separating door and the space is pretty small. The kitchen was rather basic but with so many great cafes, bars and restaurants on the doorstep we didn't really need it and enjoyed eating out all the time. Dana met us upon arrival and she was very kind and attentive to our needs. All in all it's an excellent place for a short stay in Madrid! "
30320,697867,2011-11-07,1015305,Charley,"Dana is a lovely lady who did everything possible to make my stay wonderful. The apartment was neat and clean with two portable heaters November is cold in Madrid but the apt. was nice and warm.<br/>2 Block walk south of Plaza del Sol. If I can come back I would stay there again."
30320,745904,2011-11-27,63104,Paula,Perfect location!  The apartment was a nice little studio and had everything we needed for our short stay in Madrid.  The was construction being done in the building but it didn't really affect anything.  
30320,823392,2012-01-02,1384087,Michael,"Everything about this apartment was as advertised. It was clean, colorful, and cute, with a great balcony in a fun neighborhood, and within easy walking distance of the Prado. Dana was fantastic and very helpful. We will certainly stay here again when in Madrid!"
30320,1021689,2012-03-19,1766664,Robert,"I booked an apartment with Dana at the last minute, and she was incredibly helpful and professional. And when I arrived in Madrid much earlier than expected, I called her, and she rushed over to allow me to get into the room hours before the agreed upon time. What great service!<br/><br/>The apartment was an interior unit (not the one with the balcony with the photos). It was immaculately clean, fresh towels and sheets, comfortable bed, and a practical kitchen and bath. The airbnb description says there is no internet, but once I found the right network, I had a perfectly fast connection.<br/><br/>I had asked Dana about noise, and she recommended the interior room (no street noise). However, the walls are pretty thin, and I was awakened during the night by an argument between Mireya and her boyfriend next door (They finally made up, and I hope he doesn't leave her stranded at a bar again--I mention the details to communicate how much one can hear through the walls!) But this is pretty common in older buildings in the center of Madrid. The location is so fantastic and convenient, the price so amazingly low, and Dana so professional, that I would stay there again! I strongly recommend this apartment.  "
30320,1037655,2012-03-24,1879320,Lara,"We needed a convenient, affordable place to stay for one night before we left Madrid for Salamanca. This fit the bill for a wonderful price. It was easy to find, close to everything we needed, clean, comfortable and affordable. "
30320,1044110,2012-03-26,1214627,Gaia,"Me and my friend Chiara found Dana a wonderful host. She's precise, fast in aswering to messages and nice. <br/>The house was exactly as expected and saw in the pictures. <br/>It's placed in a great position, because it is right near Sol and therefore allows you to reach all the principal places on foot. <br/>The position is also great if wish to get out at night: malasana, chueca and huertas are just between 10 and 15 minutes walking.<br/>Highly recommended."
30320,1094771,2012-04-07,901391,Peter,"It's a very nice and clean place to stay in the middle of Madrid, 150m/500ft to Puerta del Sol (Metro station).<br/>Everything was as described and arranged with Dana, couldn't be better!"
30320,1149706,2012-04-18,1975692,Eamon,"This is a great apartment for the location in the center of Madrid. However, because of the location, it's right on a busy street, so the noise can be a bit much, but if you're from a big city anywhere in the world it could be a familiar experience. Dana was great. She was responsive and attentive host. The place was clean and organized. I got the feeling this was more like a hotel/hostel type rental than an apartment someone lives in, but I was only there one night and it was perfect for my stay in Madrid. "
30320,1248444,2012-05-08,666234,Natalie,"Really great flat in the heart of Madrid. My only complaint is that it got a lot of street noise, but we knew it might be noisy based on other reviews.<br/><br/>The flat was clean and spacious and Dana was an excellent host. "
30320,1256228,2012-05-10,766795,Vicky,"Dana's apartment is perfectly located, one block from Plaza Sol.  It is very clean and well maintained.  <br/>Dana met us as we agreed, gave us two sets of keys, she is very nice person pleasure to deal with.<br/><br/>"
30320,1346710,2012-05-25,2289022,Fredrik,"Nice and fresh apartment with a very good location. Dana was very helpful during my stay. The wireless internet stopped working for a few days but eventually they fixed it. It is noisy in the area since it is so central, so if you are sensitive bring earplugs for sleeping. I had a pleasant stay in the apartment."
30320,1351522,2012-05-26,1197551,Ezra,"nice place, central location, great host. as others have said, the only problem is the noise--the apartment is very loud at night."
30320,1386940,2012-05-31,963251,Jean,"We recently stayed in madridvand found staying in an apartment to be much more practical than a hotel. There is a grocery store nearby, lots of shopping, easy access to the subway system and city tours. The location is very central. Dana was a fantastic host, verybaccommodating and responded quicklybto any questions we had. My only concern was that we were not able to access the internet but i am not cettain thatnitbwas not just limitations of my device. I would definitely use airbnb again and cannot say enough about dana as a host. Forget renting a room and enjoy madrid living like a local."
30320,1425462,2012-06-06,1893190,Andrew,"We had a nice time staying at Dana's place. The apartment was clean and centrally located, making sightseeing very easy. As other reviewers have noted the wireless internet can be a little spotty and the area is loud, but the great location makes this apartment great for a visit to Madrid. I would definitely recommend the place and Dana!"
30320,1554332,2012-06-25,2063853,Andrew,"Dana met us at the apartment at the time she said she would and could not have been nicer.  She was helpful giving us information on the area and how best to get to the airport.  We found her very kind and professional.  The apartment itself was great.  It is a perfect location for spending time in Madrid, and it was very clean with nice amenities.  "
30320,1934418,2012-08-09,865862,Trina,"I had an amazing time staying at this apartment. Dana was super helpful. We were in touch prior to my arrival via email and she was very accommodating when my flight was delayed and I arrived a little late after finding my way from the airport. She was waiting for me in front of the building to show me up. <br/>The apartment was the perfect space for me. It was very clean and in a great location close to transportation in the center of everything. It was great to feel a little like a local. So much better than a hotel. The apartment was spacious enough for a few guests, had nice large tub/shower (key for us ladies) and a cute little balcony to check out the activity below. The street is a little noisy in the evening but when you stay in the center of Madrid that's what you are there for. Can't wait to go back to España!"
30320,2244199,2012-09-09,3467597,Simon,"Dana was great spent a lot of time helping me navigate some questions of Madrid and Spain.<br/>The apartment was great, very central and clean.  With the balcony door open there is noise- when it is closed it is very good- air con is great too.<br/>There wasn't internet at the apartment- there is a wifi network, but no data flow.  If this was fixed it'd be a 10/10<br/>There is free internet in Madrid now- with a few companies- also Macdonalds offers free wifi which is a 2 min walk from apartment."
30320,2414726,2012-09-25,3586915,Daniel,"As advertised, clean , central and a good place to stay. All previous comments on the noise are over blown. Internet is also fine if used in the back room. Dana was also very helpful, lent me her high spec iron and ironing board. Also let me check out later which was great. Cheers "
30320,2462111,2012-10-01,2548636,Chris,"I stayed in this apartment back in September. (Sorry, procrastination is a particular skill of mine.) Anyway, this is a great apartment right in the middle of things. A lot of restaurants, bars, shopping, tourist sites, etc. all within walking distance. Public transportation is also right there, but I ended up walking everywhere. Madrid's a good city for that.<br/><br/>The apartment was very nice, and had everything you could need for your stay. Dana was a great host, very good with the communication, and very helpful once I'd arrived. <br/>"
30320,2595241,2012-10-13,3388992,Tracy,"I was in Madrid in October 2012 for five nights and booked my apartment through Dana. I had a wonderful time in Madrid. The apartment is so conveniently located that I was able to walk everywhere, and because it is minutes away from the Sol, I got an intimate first look of the lively night life in Madrid. The city has an amazing public transportation system which is very well marked and navigating through the metro system turned out to be much easier than I thought. There is also the fantastic rail system. I was able to take day trips to Segovia and Toledo via the high speed train for very reasonable prices. I  thoroughly enjoyed myself, and would definitely return in the future. "
30320,2741100,2012-10-28,3677192,David,"Overall, our stay was incredible.  We greatly enjoyed the apartment, found the location quite convenient, and appreciated Dana's kindness.  We stayed for three nights (Wed-Sat) and enjoyed a nice home-made breakfast each morning (a grocery store is quite close) replete with fresh coffee.  We also cooked dinner one night and found that the apartment was adequately stocked for a simple dinner.<br/><br/>That said, there are a couple things that I think potential guests should know:<br/><br/>1) the apartment is not lived in by a permanent resident.  Rather, it is treated as an investment and seems to be rented, along with many other similar apartments, through Airbnb.  This means that you do not have to worry about clutter of another person's belongings, but it also means that the apartment lacks certain items you would expect in someone's apartment: salt, pepper, paper towels, etc.  <br/><br/>2) while the apartment was quite quiet on Wednesday night, it was quite loud on Thursday and Friday nights.  I currently live in the Village in New York City and am used to loud street traffic, but this was unbelievably loud and continued past 6 am.  I would stay again during the week, but given the noise, I would definitely think twice before staying over the weekend.<br/><br/>3) because it appears that this ad represents several units in the same building, the specific layout of your unit may vary, and I would not rely on the photos to ensure the precise layout.  The apartment I stayed in had the bedroom in the back which helped with noise, but I do not know if other apartments are configured differently.  This fact also appears to explain how there are 40+ reviews.<br/><br/>That all said, we thoroughly enjoyed our stay and would recommend the apartment to others."
30320,3055086,2012-12-11,2251738,Mike And Brent,"Dana was just great.  She was easily available by phone, and only took 30 minutes or less when arranging a meeting at the apartment.  We had a problem with another apartment (not reserved on Air bnb), and called Dana to see if she could help.  She not only arranged for an unscheduled rental, but was able to meet us at the apartment almost immediately.  Among our best rental experiences, and we have rented more than 15 vacation apartments worldwide."
30320,3073920,2012-12-11,3854057,Lee,"SO close to Sol its unreal.<br/><br/>I had a small studio at the back of the building and it was very quiet, even though the streets were packed with Constitution Day partying."
30320,3122934,2012-12-20,3404744,Mario,"The apartment  was nice, clean, with a balcony and very central (1 minute from Sol!) <br/>Internet was stil very poor, even used in the room. <br/>Dana was not only very professional but also very kind and helpful.<br/>It was a very nice experience!<br/><br/><br/>"
30320,3202024,2012-12-31,3716729,Scott,"I have no complaints at all. Dana was a fantastic host, the place was better than expected and right in the middle of everything. An excellent deal for the money, and the Internet connection was surprisingly pretty good. That's always a big deal for me since I work online, so it was a nice surprise. Highly recommended!"
30320,3663977,2013-03-01,3167870,Matt K,Great location and really kind and helpful host. Thank you Dana! I'm looking forward to come visit Madrid again:)
30320,3693820,2013-03-04,4425806,Barbarella,"Great location, beautiful and clean flat!  Just in the middle of many pubs, resturants, shopping mals and the historical centre! By walk you can do every sightseeing tour in the centre of Madrid! Only the internet (Wifi) was a bit slow....Dana is really friendly and nice! I realy reccomend this flat and hope to be again soon in Madrid :)"
30320,4113103,2013-04-10,5619584,Steve,"This was my first experience using 'airbnb' and it was very easy and stress free. <br/>The apartment was great, as per the pictures and description on the site.<br/>Dana was very helpful and friendly, and made the whole process very easy.<br/>Thanks!<br/>Steve"
30320,4444231,2013-05-06,4530608,Cathie,"Our stay was great.  Weather was warm and sunny.  There was a great atmosphere around the area, especially as the May festivities were happening.  Dana was extremely helpful, and the apartment was bright and cheerful and had everything we needed.  Although there was noise at night, due to the busy street, it was not disturbing.  Noisiest things were the police sirens!<br/>Nice to have three lockable doors between us and the street.  <br/>"
30320,4623654,2013-05-16,5277146,Carol And Doug,"The location of this apartment is fantastic, easy to find on arrival and very convenient to the metro. But it is on a busy street that has not yet been upgraded like some of the others around it. The apartment is a little spartan, old linens and towels and no lighting except glaring overhead lights.  But it was very clean, had air conditioning and had all the cooking supplies if you wanted to do that. The wifi only worked in the bedroom. Dana was very professional and accommodating. It is run like a small hotel, rather than a b and b.The price and location are right but if you are looking for the quaint, old world experience, this isn't the right place for you."
30320,4710513,2013-05-21,3567721,Jack,Great place with access to many great sights and restaurants. The police station nearby made the place feel very safe. Great access to grocery stores and retail shops as well. I'd highly recommend!
30320,4822059,2013-05-27,3289516,Philippe,Great location! Great Host. Highly recommended
30320,4951109,2013-06-03,3289516,Philippe,"This place was exactly what I was looking for. Dana is a fantastic host. She is very nice, helpful and flexible. Excellent contact and exchange with her. The place is in the middle of everything and is the perfect location according to me. I will rent it in the future for sure. Highly recommended! <br/><br/>"
30320,5411179,2013-06-29,5804109,Sonal,"Dana's apartment is in a perfect location, right in the city centre so close to everything. The apartment has all amenities. Dana was very helpful and gave me directions."
30320,5983580,2013-07-25,6459319,Kelsey,"Amazing location! We were walking distance from almost everything. The apartment in the photos is not entirely accurate. It was similar but there was almost no dining area. Due to some communication errors, we were left waiting the morning of our first day outside of the apartment. This was quickly resolved once Dana got involved and we received one nights stay free. "
30320,6930505,2013-08-31,1412541,Tom,"I had a great time in Madrid thanks to Dana. The apartment was in a fantastic location right in the heart of the city - walking distance to all the major tourist spots, bars and restaurants. The place was very quiet and exactly what I wanted. I would highly recommend this apartment to anyone."
30320,12018042,2014-04-21,12239780,Erika,"Dana was very helpful, friendly, and accommodating. She met us in the evening when our flight got in and gave us all the necessary info about the apartment as well as advice on where to go for dinner. The apartment was clean and perfectly located. It gets a little loud at night, given the central location, but all in all it was a perfect stay!"
30320,12263999,2014-04-27,11753610,Olivier,"Great location is the heart of Madrid, Dana was very nice and flexible, I would recommend it for sure !"
30320,21257278,2014-10-13,22176693,Christopher,"Dana was fantastic.  Ultra sweet, and willing to make every accommodation for which I asked.  The apartment was spotless, very reasonably priced, and very centrally located (just half a block from Plaza Del Sol, the center of Madrid).  Moreover, it is very secure and reasonably quiet, for Madrid.  I would recommend in a heartbeat."
30320,22812110,2014-11-15,11031291,Emrah,The apartment is right at the heart of Madrid-Sol. It is nice and well maintained. <br/>Dana is a kind and helpful person. I thank her for her kind hospitality.
30320,24980145,2015-01-04,20568593,Khalfani,"Great stay in Madrid. Dana couldn't make it, so her associate met me in front of the apartment. She waited as my plane was delayed an hour. Nice space, very clean, good run down of how everything worked. On day three of our stay we were greeted with additional towels. The location is prime. Just a few minutes from the main square. Tons of restaurants and bars, sights and sounds. When you book, the apartment overlooking the street may not be available and you will be given the option of a inside facing apartment. Price should probably change for the lesser view, but all in all, more than worth it with my last minute planning and the location. I'd stay here again. Thanks Dana and HAPPY NEW YEAR!!"
30320,25207228,2015-01-09,5460360,Michael,Great location just a few steps from Sol. Easy to get into and out of. nice apartment with a neat view of the street. Great place to stay in the center while exploring the city
30320,29236560,2015-04-05,9679142,Ricardo,Excelente la estadía. Magnifica la ubicación. Súper recomendado. Muchas gracias por la hospitalidad y el servicio.
30320,29450130,2015-04-07,141192,Luna,Muy bueno t bien localizado
30320,29852118,2015-04-13,29430255,Ly Thien Co,"The apartment was very lovely. It clean, easy to find and had a bunch of cooking utensils. Dana's friend who took me up was very friendly about explaining things etc. I really recommend it to anyone else who is looking for a place to stay in Madrid. Whether it is as a holiday or for work. My friend and I had a great time and no complaints about the apartment."
30320,30716866,2015-04-26,19575593,Andrew,"This was a great place. Dana and her staff were friendly, polite, and gave us help with everything we needed. The apartment could not be more central - the perfect starting place to explore Madrid. If you're looking to see the city in a short time, I would HIGHLY recommend this apartment! Thank you Dana!"
30320,31330289,2015-05-04,11255603,Leonardo,"A Dana e seu apartamento são ótimos! muito bem localizado ao lado da Puerta del Sol, amplo e muito limpo. A Dana é extremamente profissional e nos fez sentir muito bem ajudando em tudo que precisamos. Recomendo a todos e certamente ficaria novamente. ótimo escolha!"
30320,32116608,2015-05-14,19842194,Neil,"Exactly as described, centrally loacted"
30320,32518427,2015-05-19,24966400,Daniel,"Dana describes the listing as Great Vacational Apartments, and it is just that. Great location, great accommodation, and greatly welcomed by Monica.<br/><br/>Everything as described, as more, and made our first visit to Madrid a wonderful experience. Can't wait to go back."
30320,32677494,2015-05-20,12266134,Kyle,"The listing was very accurate, and the host was very friendly!  She gave us a run-down of everything in the apartment.  She also offered to give us some tips about the city, however we were already in madrid for some time so that was not necessary.  Pleasant place to stay in, we wished we could have spent more time here!"
30320,33776257,2015-06-01,28480130,Ash,"It was an absolute pleasure to be hosted by Dana. She was so sweet, patient, and accommodating. We arrived very late at night (and about 90 minutes later than expected) and she had waited for us! The location is really great and the apartment is bright, clean, and safe. We were given a fresh set towels during our short stay and were provided with shampoo/soap. We checked out at noon, long before our evening flight, and Dana allowed us to store our luggage in a secured location, which was very convenient and thoughtful. "
30320,34015378,2015-06-03,33077252,Wai Lok,This is a very good and comfortable house with most of the facilities. The hosts are nice and provide me useful information. The location is very close to train station and at the centre of Sol where it is worthwhile to spend a half day there.
30320,34331186,2015-06-07,33464925,Barbara,Dana made us feel right at home. She explained everything to us and was very helpful. Apartment was fine. Only complaint we had was upstairs neighbors partying all night which disrupted our sleep. Madrid is a beautiful place and we thoroughly enjoiyed our vacation. I would use airbnb again
30320,35099578,2015-06-15,23890986,Gabriela,"Lo consiguió porque el alojamiento tiene todo como para sentirte en casa. Se ha cuidado cada detalle para que así suceda . Además Dana y Mónica fueron excelentes anfitrionas y estuvieron atentas en cada momento para hacernos sentir, muy bien."
30320,35513873,2015-06-19,27356093,Pablo,Buena expereiencia. El depto está al lado de todo y ellos son muy amables y te ayudan en todo.
30320,35702063,2015-06-21,27007125,Aoife,"My friend and I stayed in Dana's apartment for a long weekend in Madrid. The apartment was exactly as described, small but spotlessly clean. The apartment is in a great location in the centre of the old Madrid. From here the Royal palace is a ten minute walk in one direction and the Prado and park ten minutes in the other.<br/>Dana was very easy to deal with, and Monica who met us to give us our keys was also really friendly and helpful. She gave us lots of useful information about the area during check in.<br/>The apartment is surprisingly quiet given its central location too! We were on the second floor but the apartment block has a little lift, handy for bringing up luggage.<br/>This apartment is a great find! Thank you Dana and Monica!"
30320,36463264,2015-06-28,18036217,José Manuel,"Apartamento inmejorable para visitar Madrid, centrico,silencioso, limpio y encima más bonito  que en las fotos , lo recomiendo 100 %<br/>Dana es muy amable y profesional un 10 para ella !!!"
30320,36931617,2015-07-02,11977208,Adam,Great experience
30320,37661141,2015-07-09,26723759,Sheila,"Great stay at Dana's apartment. Location was fantastic! 2mins from the main metro Sol! Food just round the corner that made it so great after a night out and we had food available 24hrs! <br/>Very big apartment good for 6 people! Value for money. Maybe cos of the weather while we were there, we wished the air-condition was stronger. Wasn't strong enough to cool the big apartment. But that is a small concern. Will definitely stay again. "
30320,37880781,2015-07-11,20303405,Liz,The apartment is in a very central location and is well kept/clean. Great for a short stay! 
30320,46748971,2015-09-13,35285501,Richard,Very pleasant stay right in the center of Madrid. The place is all about location with everything you need is  within walking distance. The place was very clean and came with towels and shower gel which was helpful. Dana was also helpful in helping us find out what was around and also provided us with a map to use. 
30320,47718808,2015-09-21,32585962,Jose Luis,"Excelente ubicacion y un departamento bastante amplio, lo recomiendo totalmente.<br/>El unico detalle es que el internet no funciona en todas las zonas del departamento."
30320,48296120,2015-09-25,11277983,Chris,Great stay in Madrid.  Thanks!
30320,49472105,2015-10-04,42885341,Benjamin,"Very pleasant stay at Dana's apartment. Location is perfect, very close for all you want to do : shopping, food, clubs and so more. The apartment is very calm and clean, great for a short weekend! "
30320,50936674,2015-10-16,42537364,Tina,Monica 跟我讲了房子的周边情况，以及注意事项，房子比较小，不过非常市中心，超级方便，下楼就有餐厅。超市要去英国宫那边，大概走3分钟吧。地铁站1分钟。因为他们是好多套同时出租，所以有点类似酒店管理，短住旅游不错，家庭休闲比较长时间的话就不太合适了。
30320,51273338,2015-10-19,6570814,Karen,Great apartment near Puerta del Sol. I wouldn't hesitate to stay here again. 
30320,51893785,2015-10-25,19248632,Mark Anthony,"Firstly, this apartment is much nicer than the photos can illustrate. It's actually feels more like a home. The balcony that looks out on Calle Del Las Carretas, and the view(s) are just extraordinary. Dana is one of the nicest people I have ever met and is/was a very gracious host. She is very accommodating if your flight arrival is at odd hours and even offered to store my luggage until my departure flight.  I cannot imagine how this visit could have been any nicer. "
30320,55120244,2015-11-28,32513744,Joyce,"O apartamento é perfeito para férias. Muito bem localizado e aconchegante, com tamanho perfeito e muito limpo. Dana e Ana foram muito atenciosas durante toda a estadia. Recomendo!<br/>Joyce"
30320,55444754,2015-12-01,3400221,Cathy,"Lovely apartment, perfect for what we needed. Very central, clean and spacious. Dana was very helpful and we could leave our luggage there on the last day. Only thing i would say was a shame is that the shampoo is in little sachets so I could only wash my hair once and a hair dryer would have also been an added bonus. Apart from it was perfect! "
